Data,Ruota,1,2,3,4,5
07/10/1950,MI,17,2,8,23,84
14/10/1950,MI,28,83,3,1,75
21/10/1950,MI,48,2,83,52,59
28/10/1950,MI,81,25,51,60,49
04/11/1950,MI,14,71,67,63,20
11/11/1950,MI,26,51,83,84,54
18/11/1950,MI,82,72,61,14,48
25/11/1950,MI,22,76,49,62,10
02/12/1950,MI,31,28,51,17,77
09/12/1950,MI,56,43,75,67,10
16/12/1950,MI,70,80,24,27,37
23/12/1950,MI,38,47,36,30,45
30/12/1950,MI,82,41,90,8,88
06/01/1951,MI,63,34,7,53,16
13/01/1951,MI,21,63,46,71,6
20/01/1951,MI,82,38,51,5,62
27/01/1951,MI,11,42,15,14,18
03/02/1951,MI,87,58,73,63,12
10/02/1951,MI,79,81,6,72,55
17/02/1951,MI,43,17,54,9,81
24/02/1951,MI,77,50,40,13,82
03/03/1951,MI,79,83,17,44,88
10/03/1951,MI,86,84,59,36,73
17/03/1951,MI,90,26,16,1,63
24/03/1951,MI,65,77,37,11,14
31/03/1951,MI,48,39,84,51,89
07/04/1951,MI,85,19,21,79,90
14/04/1951,MI,76,88,60,27,64
21/04/1951,MI,24,74,65,7,4
28/04/1951,MI,71,82,54,85,68
05/05/1951,MI,6,44,25,22,4
12/05/1951,MI,58,86,19,15,82
19/05/1951,MI,31,9,42,79,65
26/05/1951,MI,69,47,82,19,83
01/06/1951,MI,53,43,27,71,12
09/06/1951,MI,11,18,15,85,2
16/06/1951,MI,76,88,86,33,57
23/06/1951,MI,61,22,73,74,88
30/06/1951,MI,11,29,14,58,2
07/07/1951,MI,76,19,72,31,2
14/07/1951,MI,33,46,8,63,80
21/07/1951,MI,49,32,17,81,53
28/07/1951,MI,62,65,12,54,74
04/08/1951,MI,16,75,12,86,85
11/08/1951,MI,46,22,17,54,72
18/08/1951,MI,4,30,16,68,72
25/08/1951,MI,62,64,34,2,82
01/09/1951,MI,47,67,52,69,35
08/09/1951,MI,20,9,62,50,1
15/09/1951,MI,73,4,69,42,19
22/09/1951,MI,73,9,47,7,6
29/09/1951,MI,81,25,27,19,55
06/10/1951,MI,3,33,66,15,16
13/10/1951,MI,78,51,66,73,29
20/10/1951,MI,65,28,11,82,61
27/10/1951,MI,70,14,27,26,80
03/11/1951,MI,90,76,87,52,44
10/11/1951,MI,44,49,60,75,70
17/11/1951,MI,55,13,63,76,1
24/11/1951,MI,35,50,46,8,34
01/12/1951,MI,51,9,71,88,81
10/12/1951,MI,1,67,32,4,71
15/12/1951,MI,22,9,73,54,83
22/12/1951,MI,84,16,27,13,22
28/12/1951,MI,82,57,33,56,9
05/01/1952,MI,72,31,11,89,27
12/01/1952,MI,24,20,66,79,29
19/01/1952,MI,83,25,44,29,79
26/01/1952,MI,79,48,2,52,60
02/02/1952,MI,84,7,11,20,83
09/02/1952,MI,31,48,45,49,87
16/02/1952,MI,18,4,75,44,29
23/02/1952,MI,6,13,8,56,34
01/03/1952,MI,7,71,61,6,34
08/03/1952,MI,57,51,73,37,78
15/03/1952,MI,22,24,65,4,90
22/03/1952,MI,78,13,7,52,11
29/03/1952,MI,57,78,12,17,72
05/04/1952,MI,45,49,86,47,7
12/04/1952,MI,82,87,28,70,49
19/04/1952,MI,5,47,30,13,4
26/04/1952,MI,69,20,84,23,56
03/05/1952,MI,37,32,59,1,25
10/05/1952,MI,82,47,2,8,7
17/05/1952,MI,12,45,40,16,43
