Data,Ruota,1,2,3,4,5
30/09/1950,VE,69,85,86,87,15
07/10/1950,VE,31,32,36,30,50
14/10/1950,VE,8,71,17,57,47
21/10/1950,VE,54,59,15,82,83
28/10/1950,VE,75,30,56,37,8
04/11/1950,VE,50,12,42,10,58
11/11/1950,VE,54,88,44,48,56
18/11/1950,VE,82,50,60,87,12
25/11/1950,VE,86,33,54,16,56
02/12/1950,VE,75,88,25,10,74
09/12/1950,VE,76,89,6,31,55
16/12/1950,VE,67,49,24,59,78
23/12/1950,VE,21,44,78,19,64
30/12/1950,VE,58,86,34,90,84
06/01/1951,VE,30,89,49,53,10
13/01/1951,VE,57,21,53,8,10
20/01/1951,VE,16,68,35,79,3
27/01/1951,VE,24,90,62,16,40
03/02/1951,VE,9,10,78,34,40
10/02/1951,VE,21,52,3,54,36
17/02/1951,VE,26,5,77,80,89
24/02/1951,VE,46,64,73,56,57
03/03/1951,VE,7,33,57,63,35
10/03/1951,VE,3,81,79,6,72
17/03/1951,VE,48,21,17,76,14
24/03/1951,VE,80,57,62,37,1
31/03/1951,VE,33,39,83,56,90
07/04/1951,VE,25,27,49,24,89
14/04/1951,VE,18,25,14,55,73
21/04/1951,VE,41,29,23,90,39
28/04/1951,VE,73,45,5,83,74
05/05/1951,VE,63,49,28,17,11
12/05/1951,VE,37,60,30,39,53
19/05/1951,VE,35,76,73,11,37
26/05/1951,VE,59,60,68,44,63
01/06/1951,VE,37,70,6,85,2
09/06/1951,VE,69,15,8,77,89
16/06/1951,VE,74,90,76,20,34
23/06/1951,VE,61,42,72,79,9
30/06/1951,VE,52,64,23,35,5
07/07/1951,VE,38,32,69,10,82
14/07/1951,VE,48,23,11,10,31
21/07/1951,VE,70,34,49,46,88
28/07/1951,VE,28,37,18,27,63
04/08/1951,VE,39,20,56,64,83
11/08/1951,VE,74,60,66,53,43
18/08/1951,VE,77,81,30,28,83
25/08/1951,VE,10,18,84,54,64
01/09/1951,VE,40,42,69,34,65
08/09/1951,VE,77,62,56,46,41
15/09/1951,VE,81,59,30,22,32
22/09/1951,VE,14,85,18,61,54
29/09/1951,VE,29,71,15,53,12
06/10/1951,VE,32,50,76,48,72
13/10/1951,VE,1,5,69,2,65
20/10/1951,VE,87,61,10,88,59
27/10/1951,VE,5,79,69,47,84
03/11/1951,VE,25,32,52,5,88
10/11/1951,VE,44,14,49,10,60
17/11/1951,VE,25,45,32,80,21
24/11/1951,VE,71,26,20,58,65
01/12/1951,VE,12,7,54,70,50
10/12/1951,VE,15,25,26,78,59
15/12/1951,VE,15,77,25,14,7
22/12/1951,VE,74,41,68,15,35
28/12/1951,VE,35,75,19,17,38
05/01/1952,VE,13,18,4,7,73
12/01/1952,VE,12,44,18,89,27
19/01/1952,VE,37,68,40,81,22
26/01/1952,VE,35,42,68,33,83
02/02/1952,VE,65,57,10,4,85
09/02/1952,VE,88,30,76,49,53
16/02/1952,VE,19,45,48,35,65
23/02/1952,VE,42,75,74,53,45
01/03/1952,VE,86,2,72,46,64
08/03/1952,VE,24,22,60,59,68
15/03/1952,VE,70,37,39,34,85
22/03/1952,VE,18,42,88,2,35
29/03/1952,VE,2,5,14,47,32
05/04/1952,VE,24,72,81,22,34
12/04/1952,VE,81,15,7,50,17
19/04/1952,VE,54,11,5,30,56
26/04/1952,VE,37,80,74,85,28
03/05/1952,VE,26,53,12,76,39
10/05/1952,VE,35,69,33,62,15
17/05/1952,VE,70,87,60,22,49
24/05/1952,VE,49,23,70,60,61
31/05/1952,VE,67,83,21,55,8
