2002/02/27,BA,40,90,65,19,54
2002/03/02,BA,86,68,15,23,14
2002/03/06,BA,6,4,55,19,48
2002/03/09,BA,88,48,79,3,2
2002/03/13,BA,20,57,89,42,44
2002/03/16,BA,50,61,78,48,81
2002/03/20,BA,42,66,39,24,49
2002/03/23,BA,35,63,69,37,66
2002/03/27,BA,3,58,51,77,15
2002/03/30,BA,56,48,54,88,22
2002/04/03,BA,64,3,50,45,1
2002/04/06,BA,69,40,21,3,53
2002/04/10,BA,57,48,41,52,76
2002/04/13,BA,79,42,7,40,60
2002/04/17,BA,64,10,23,63,15
2002/04/20,BA,51,88,48,56,77
2002/04/24,BA,27,66,21,17,3
2002/04/27,BA,21,41,1,31,71
2002/05/02,BA,15,7,2,56,59
2002/05/04,BA,60,30,2,35,81
2002/05/08,BA,25,59,22,8,70
2002/05/11,BA,17,5,33,28,6
2002/05/15,BA,34,85,50,19,18
2002/05/18,BA,13,46,37,68,5
2002/05/22,BA,42,5,86,15,84
2002/05/25,BA,40,26,69,4,85
2002/05/29,BA,79,59,74,19,67
2002/06/01,BA,80,35,90,33,70
2002/06/05,BA,89,40,73,66,8
2002/06/08,BA,1,24,90,85,35
2002/06/12,BA,63,24,82,19,65
2002/06/15,BA,71,61,1,65,18
2002/06/19,BA,60,13,28,44,69
2002/06/22,BA,42,8,35,71,29
2002/06/26,BA,38,80,7,48,69
2002/06/29,BA,69,81,51,82,83
2002/07/03,BA,66,57,63,24,5
2002/07/06,BA,86,56,35,29,37
2002/07/10,BA,37,42,55,49,48
2002/07/13,BA,21,71,84,74,66
2002/07/17,BA,44,7,18,80,84
2002/07/20,BA,63,48,71,19,78
2002/07/24,BA,17,45,39,83,81
2002/07/27,BA,24,39,12,69,66
2002/07/31,BA,12,10,81,76,64
2002/08/03,BA,26,72,40,15,5
2002/08/07,BA,8,22,44,83,13
2002/08/10,BA,32,7,72,18,54
2002/08/14,BA,5,18,60,68,65
2002/08/17,BA,15,1,67,27,10
2002/08/21,BA,69,27,45,2,4
2002/08/24,BA,79,86,77,32,22
2002/08/28,BA,77,19,90,75,7
2002/08/31,BA,21,5,59,85,4
2002/09/04,BA,61,57,1,67,6
2002/09/07,BA,64,21,27,79,86
2002/09/11,BA,16,19,53,60,50
2002/09/14,BA,78,38,77,48,21
2002/09/18,BA,11,58,35,70,22
2002/09/21,BA,51,43,28,56,30
2002/09/25,BA,50,75,62,38,55
2002/09/28,BA,62,67,13,9,44
2002/10/02,BA,63,14,26,87,47
2002/10/05,BA,25,51,6,69,54
2002/10/09,BA,22,58,37,63,90
2002/10/12,BA,8,30,80,23,21
2002/10/16,BA,78,4,77,8,29
2002/10/19,BA,10,11,15,1,37
2002/10/23,BA,43,52,75,26,63
2002/10/26,BA,88,16,56,52,2
2002/10/30,BA,36,3,45,21,80
2002/11/02,BA,22,32,68,39,13
2002/11/06,BA,11,90,18,20,4
2002/11/09,BA,61,8,35,73,72
2002/11/13,BA,73,42,30,68,81
2002/11/16,BA,60,54,77,74,28
2002/11/20,BA,44,62,20,88,75
2002/11/23,BA,68,43,80,5,40
2002/11/27,BA,20,66,65,35,55
2002/11/30,BA,85,17,44,13,81
2002/12/03,BA,36,35,8,40,29
2002/12/05,BA,17,86,28,35,81
2002/12/07,BA,6,56,75,32,29
2002/12/10,BA,79,37,75,44,5
2002/12/12,BA,8,20,18,22,54
2002/12/14,BA,14,30,39,17,43
2002/12/17,BA,34,78,68,66,40
2002/12/19,BA,88,62,8,20,3
2002/12/21,BA,65,37,3,32,71
2002/12/24,BA,6,25,32,17,35
2002/12/27,BA,87,19,66,83,68
2002/12/28,BA,85,89,15,84,1
2002/12/31,BA,71,46,65,62,41
2003/01/02,BA,43,47,34,6,2
2003/01/04,BA,37,44,73,77,24
2003/01/08,BA,26,79,69,64,2
2003/01/11,BA,27,88,4,41,68
2003/01/15,BA,49,82,10,55,37
2003/01/18,BA,82,59,6,41,46
2003/01/22,BA,57,27,73,28,35
2003/01/25,BA,41,82,76,8,66
2003/01/29,BA,5,7,4,49,51
2003/02/01,BA,14,85,31,36,9
2003/02/05,BA,18,57,49,22,69
2003/02/08,BA,64,78,69,86,63
2003/02/12,BA,60,19,65,52,34
2003/02/15,BA,3,49,67,58,47
2003/02/19,BA,90,78,58,25,87
2003/02/22,BA,88,7,61,59,86
2003/02/26,BA,49,15,56,41,37
2003/03/01,BA,84,5,44,26,51
2003/03/05,BA,57,41,61,69,76
2003/03/08,BA,83,48,19,43,6
2003/03/12,BA,30,14,40,68,71
2003/03/15,BA,43,71,35,26,19
2003/03/19,BA,75,71,74,13,32
2003/03/22,BA,37,18,65,40,61
2003/03/26,BA,89,17,47,90,31
2003/03/29,BA,81,22,49,10,9
2003/04/02,BA,63,75,4,40,12
2003/04/05,BA,63,70,44,20,8
2003/04/09,BA,76,89,15,25,52
2003/04/12,BA,4,74,88,89,68
2003/04/16,BA,22,37,48,64,33
2003/04/19,BA,45,33,83,73,12
2003/04/23,BA,11,55,33,85,50
2003/04/26,BA,68,78,49,81,25
2003/04/30,BA,35,67,77,59,26
2003/05/03,BA,19,77,18,83,53
2003/05/07,BA,2,4,27,24,43
2003/05/10,BA,47,45,55,38,8
2003/05/14,BA,21,61,5,23,69
2003/05/17,BA,75,25,14,77,26
2003/05/21,BA,28,34,12,21,3
2003/05/24,BA,12,46,35,19,60
2003/05/28,BA,40,86,43,28,20
2003/05/31,BA,48,20,40,62,12
2003/06/04,BA,17,75,11,7,27
2003/06/07,BA,37,71,63,53,60
2003/06/11,BA,32,38,28,34,78
2003/06/14,BA,59,7,29,90,86
2003/06/18,BA,12,49,20,79,40
2003/06/21,BA,48,36,43,13,3
2003/06/25,BA,1,75,82,54,88
2003/06/28,BA,74,76,72,66,32
2003/07/02,BA,34,56,54,68,35
2003/07/05,BA,70,61,76,59,42
2003/07/09,BA,36,31,70,80,14
2003/07/12,BA,83,1,34,39,13
2003/07/16,BA,29,60,6,20,38
2003/07/19,BA,27,87,41,60,22
2003/07/23,BA,67,4,76,27,73
2003/07/26,BA,28,50,74,66,29
2003/07/30,BA,90,6,79,1,33
2003/08/02,BA,66,29,4,34,44
2003/08/06,BA,8,68,10,17,48
2003/08/09,BA,87,17,63,37,57
2003/08/13,BA,49,77,85,66,44
2003/08/16,BA,61,1,19,18,13
2003/08/20,BA,9,70,53,7,84
2003/08/23,BA,6,41,64,5,18
2003/08/27,BA,1,24,10,41,75
2003/08/30,BA,86,82,28,34,52
2003/09/03,BA,47,68,30,86,74
2003/09/06,BA,81,66,17,85,13
2003/09/10,BA,64,81,55,10,80
2003/09/13,BA,18,51,47,4,1
2003/09/17,BA,73,66,81,77,33
2003/09/20,BA,42,65,19,83,78
2003/09/24,BA,61,43,33,4,41
2003/09/27,BA,82,69,15,14,55
2003/10/01,BA,55,72,2,76,88
2003/10/04,BA,68,1,72,42,2
2003/10/08,BA,26,90,49,29,3
2003/10/11,BA,47,75,51,4,12
2003/10/15,BA,43,66,39,69,85
2003/10/18,BA,14,70,80,2,1
2003/10/22,BA,14,20,19,83,32
2003/10/25,BA,54,27,76,48,89
2003/10/29,BA,63,85,45,55,3
2003/11/03,BA,73,57,66,74,58
2003/11/05,BA,29,34,84,86,17
2003/11/08,BA,43,17,65,21,9
2003/11/12,BA,18,88,70,80,77
2003/11/15,BA,81,46,10,87,28
2003/11/19,BA,40,59,7,4,71
2003/11/22,BA,83,20,87,74,54
2003/11/26,BA,68,19,20,46,27
2003/11/29,BA,88,36,24,74,12
2003/12/03,BA,7,1,12,45,88
2003/12/06,BA,18,50,16,53,65
2003/12/10,BA,62,59,27,10,31
2003/12/13,BA,48,36,61,46,5
2003/12/17,BA,48,8,85,65,34
2003/12/20,BA,36,2,39,79,6
2003/12/24,BA,72,78,67,74,36
2003/12/27,BA,53,39,12,68,83
2003/12/31,BA,31,75,61,12,42
2004/01/03,BA,29,28,53,67,45
2004/01/07,BA,62,75,56,27,51
2004/01/10,BA,32,58,87,80,64
2004/01/14,BA,70,22,78,72,40
2004/01/17,BA,4,62,61,3,60
2004/01/21,BA,80,16,25,46,63
2004/01/24,BA,27,50,52,16,35
2004/01/28,BA,88,9,66,55,64
2004/01/31,BA,11,13,73,48,52
2004/02/04,BA,11,67,48,37,36
2004/02/07,BA,17,49,14,82,10
2004/02/11,BA,52,13,27,7,49
2004/02/14,BA,82,90,54,36,48
2004/02/18,BA,12,69,88,85,63
2004/02/21,BA,84,4,45,24,40
2004/02/25,BA,66,45,3,56,60
2004/02/28,BA,60,87,52,22,71
2004/03/03,BA,23,44,3,14,87
2004/03/06,BA,50,25,18,59,24
2004/03/10,BA,71,59,55,2,35
2004/03/13,BA,88,56,79,41,10
2004/03/17,BA,53,78,15,79,39
2004/03/20,BA,69,12,65,1,68
2004/03/24,BA,88,38,85,58,66
2004/03/27,BA,41,53,4,87,19
2004/03/31,BA,32,76,61,28,69
2004/04/03,BA,6,59,82,54,15
2004/04/07,BA,52,78,54,14,6
2004/04/10,BA,79,77,60,14,87
2004/04/14,BA,51,48,87,79,36
2004/04/17,BA,50,55,57,87,11
2004/04/21,BA,80,66,75,64,11
2004/04/24,BA,51,58,62,82,48
2004/04/28,BA,89,32,60,59,4
2004/05/03,BA,7,70,21,64,74
2004/05/05,BA,22,47,79,45,44
2004/05/08,BA,62,60,83,9,61
2004/05/12,BA,13,78,73,20,48
2004/05/15,BA,46,41,86,57,27
2004/05/19,BA,47,89,39,34,17
2004/05/22,BA,14,51,76,30,9
2004/05/26,BA,81,83,49,25,15
2004/05/29,BA,86,41,55,14,67
2004/06/03,BA,16,31,82,11,40
2004/06/05,BA,55,65,56,20,53
2004/06/09,BA,42,32,9,67,47
2004/06/12,BA,38,60,22,52,35
2004/06/16,BA,55,12,75,8,59
2004/06/19,BA,83,16,9,52,46
2004/06/23,BA,79,37,33,70,84
2004/06/26,BA,56,35,8,65,50
2004/06/30,BA,62,59,21,70,44
2004/07/03,BA,14,87,34,63,73
2004/07/07,BA,44,28,88,81,37
2004/07/10,BA,66,18,11,60,72
2004/07/14,BA,8,5,6,65,60
2004/07/17,BA,54,34,81,68,4
2004/07/21,BA,8,32,73,54,25
2004/07/24,BA,18,74,48,17,57
2004/07/28,BA,53,33,50,63,12
2004/07/31,BA,29,66,51,5,71
2004/08/04,BA,44,75,88,46,6
2004/08/07,BA,38,40,22,46,72
2004/08/11,BA,53,63,11,82,66
2004/08/14,BA,29,77,27,15,1
2004/08/18,BA,4,64,10,75,88
2004/08/21,BA,32,63,48,72,37
2004/08/25,BA,37,76,13,55,45
2004/08/28,BA,50,6,84,63,79
2004/09/01,BA,5,12,43,30,42
2004/09/04,BA,35,74,34,85,19
2004/09/08,BA,67,77,60,2,4
2004/09/11,BA,20,82,78,45,59
2004/09/15,BA,36,3,17,51,48
2004/09/18,BA,2,8,24,30,90
2004/09/22,BA,77,28,48,44,82
2004/09/25,BA,76,16,41,23,39
2004/09/29,BA,22,82,88,74,56
2004/10/02,BA,37,18,34,79,60
2004/10/06,BA,11,77,57,59,30
2004/10/09,BA,65,73,88,80,22
2004/10/13,BA,19,57,26,29,83
2004/10/16,BA,88,85,23,62,15
2004/10/20,BA,13,14,43,87,4
2004/10/23,BA,73,12,78,25,60
2004/10/27,BA,56,41,85,61,24
2004/10/30,BA,30,81,9,6,63
2004/11/03,BA,60,85,82,53,69
2004/11/06,BA,41,89,25,30,10
2004/11/10,BA,51,13,52,42,68
2004/11/13,BA,21,61,81,90,64
2004/11/17,BA,59,23,41,42,1
2004/11/20,BA,30,11,78,23,5
2004/11/24,BA,46,60,72,48,81
2004/11/27,BA,35,7,46,14,20
2004/12/01,BA,65,12,36,56,33
2004/12/04,BA,20,84,17,77,25
2004/12/09,BA,15,82,39,17,71
2004/12/11,BA,85,14,74,81,70
2004/12/15,BA,21,83,75,19,53
2004/12/18,BA,11,33,61,23,82
2004/12/22,BA,14,46,48,56,57
2004/12/27,BA,59,3,89,82,52
2004/12/29,BA,2,15,18,31,86
2005/01/03,BA,61,17,44,3,39
2005/01/05,BA,51,76,78,37,40
2005/01/08,BA,11,22,66,40,49
2005/01/12,BA,12,47,40,35,18
2005/01/15,BA,78,13,31,63,76
2005/01/19,BA,77,18,66,44,78
2005/01/22,BA,82,10,43,56,31
2005/01/26,BA,47,3,86,87,78
2005/01/29,BA,43,8,35,88,39
2005/02/02,BA,85,41,1,83,6
2005/02/05,BA,60,73,43,75,10
2005/02/09,BA,23,90,6,67,27
2005/02/12,BA,13,21,59,56,35
2005/02/16,BA,18,48,70,64,49
2005/02/19,BA,32,64,25,39,20
2005/02/23,BA,60,31,24,79,36
2005/02/26,BA,4,64,68,33,26
2005/03/02,BA,31,16,56,28,43
2005/03/05,BA,21,80,65,49,29
2005/03/09,BA,50,17,49,84,45
2005/03/12,BA,8,14,72,89,75
2005/03/16,BA,53,11,90,10,88
2005/03/19,BA,85,39,43,14,9
2005/03/23,BA,11,27,48,66,88
2005/03/26,BA,73,67,5,46,43
2005/03/30,BA,55,90,13,75,69
2005/04/02,BA,54,31,55,53,3
2005/04/06,BA,41,57,2,23,10
2005/04/09,BA,30,4,83,36,89
2005/04/13,BA,89,18,75,70,34
2005/04/16,BA,13,17,70,69,21
2005/04/20,BA,70,13,42,1,58
2005/04/23,BA,37,25,84,24,48
2005/04/27,BA,86,14,49,21,78
2005/04/30,BA,31,75,3,51,26
2005/05/04,BA,29,10,18,7,85
2005/05/07,BA,11,9,85,82,6
2005/05/11,BA,70,27,80,18,59
2005/05/14,BA,89,85,17,26,21
2005/05/18,BA,57,20,7,38,54
2005/05/21,BA,45,79,27,48,73
2005/05/25,BA,35,19,52,39,21
2005/05/28,BA,15,31,85,71,23
2005/06/01,BA,69,21,40,30,12
2005/06/04,BA,55,38,68,87,22
2005/06/08,BA,8,86,30,47,6
2005/06/11,BA,35,85,20,46,36
2005/06/15,BA,6,48,25,39,60
2005/06/18,BA,27,78,8,10,60
2005/06/21,BA,13,1,39,16,45
2005/06/23,BA,9,87,46,31,28
2005/06/25,BA,8,78,15,5,57
2005/06/28,BA,8,74,72,37,34
2005/06/30,BA,82,34,4,67,21
2005/07/02,BA,19,48,29,10,58
2005/07/05,BA,76,29,54,26,58
2005/07/07,BA,21,28,15,58,68
2005/07/09,BA,51,6,79,89,28
2005/07/12,BA,51,72,36,12,39
2005/07/14,BA,83,31,82,18,15
2005/07/16,BA,8,5,73,14,51
2005/07/19,BA,2,56,46,73,9
2005/07/21,BA,7,14,56,86,48
2005/07/23,BA,81,59,8,58,32
2005/07/26,BA,54,35,75,85,13
2005/07/28,BA,25,78,90,37,29
2005/07/30,BA,28,61,22,46,24
2005/08/02,BA,66,90,67,53,34
2005/08/04,BA,81,65,59,27,44
2005/08/06,BA,4,9,50,87,25
2005/08/09,BA,8,46,14,82,1
2005/08/11,BA,3,49,84,19,82
2005/08/13,BA,84,60,30,61,90
2005/08/16,BA,22,62,15,11,73
2005/08/18,BA,49,22,16,12,71
2005/08/20,BA,34,65,69,4,14
2005/08/23,BA,22,61,81,77,85
2005/08/25,BA,33,37,81,47,32
2005/08/27,BA,70,2,90,89,37
2005/08/30,BA,73,64,43,68,82
2005/09/01,BA,81,34,48,25,19
2005/09/03,BA,75,36,82,54,45
2005/09/06,BA,13,51,34,77,47
2005/09/08,BA,87,66,25,4,80
2005/09/10,BA,90,76,62,56,66
2005/09/13,BA,21,12,37,71,36
2005/09/15,BA,44,22,24,23,34
2005/09/17,BA,14,86,44,90,72
2005/09/20,BA,40,51,5,14,78
2005/09/22,BA,28,68,54,27,65
2005/09/24,BA,4,43,72,62,80
2005/09/27,BA,69,26,7,24,9
2005/09/29,BA,78,15,27,89,65
2005/10/01,BA,79,60,29,30,8
2005/10/04,BA,5,29,16,73,75
2005/10/06,BA,11,54,36,24,40
2005/10/08,BA,15,64,44,7,74
2005/10/11,BA,10,58,47,56,22
2005/10/13,BA,48,1,60,71,41
2005/10/15,BA,79,21,56,10,23
2005/10/18,BA,33,38,7,89,72
2005/10/20,BA,76,79,19,31,58
2005/10/22,BA,70,47,46,16,28
2005/10/25,BA,85,70,47,90,52
2005/10/27,BA,77,80,22,67,41
2005/10/29,BA,48,55,43,33,21
2005/11/02,BA,85,71,70,80,66
2005/11/03,BA,47,28,81,21,60
2005/11/05,BA,84,72,16,81,77
2005/11/08,BA,25,14,59,88,5
2005/11/10,BA,60,68,47,78,77
2005/11/12,BA,54,29,15,71,28
2005/11/15,BA,65,22,84,49,74
2005/11/17,BA,55,2,78,1,48
2005/11/19,BA,14,48,36,51,88
2005/11/22,BA,31,34,45,88,46
2005/11/24,BA,44,62,77,87,11
2005/11/26,BA,23,14,63,65,69
2005/11/29,BA,12,22,53,34,65
2005/12/01,BA,43,17,62,60,51
2005/12/03,BA,53,41,44,62,13
2005/12/06,BA,18,5,88,17,75
2005/12/09,BA,15,32,85,69,42
2005/12/10,BA,20,19,35,29,86
2005/12/13,BA,59,1,68,45,34
2005/12/15,BA,51,89,88,81,72
2005/12/17,BA,70,80,23,22,82
2005/12/20,BA,17,90,65,21,38
2005/12/22,BA,9,89,3,63,42
2005/12/24,BA,49,79,28,44,39
2005/12/27,BA,5,57,46,82,72
2005/12/29,BA,17,66,6,73,16
2005/12/31,BA,86,83,79,67,7
2006/01/03,BA,46,81,35,11,84
2006/01/05,BA,27,87,79,7,33
2006/01/07,BA,86,59,4,88,48
2006/01/10,BA,86,80,3,74,31
2006/01/12,BA,38,1,28,63,47
2006/01/14,BA,33,52,78,26,65
2006/01/17,BA,69,30,64,60,52
2006/01/19,BA,69,49,66,75,53
2006/01/21,BA,7,21,83,76,22
2006/01/24,BA,82,44,56,32,87
2006/01/26,BA,73,23,83,2,63
2006/01/28,BA,25,4,64,47,33
2006/01/31,BA,72,36,53,8,47
2006/02/02,BA,84,75,35,20,4
2006/02/04,BA,70,47,76,25,3
2006/02/07,BA,72,32,49,75,25
2006/02/09,BA,67,89,16,12,64
2006/02/11,BA,1,84,67,34,60
2006/02/14,BA,47,73,12,20,82
2006/02/16,BA,34,41,18,44,28
2006/02/18,BA,88,26,72,44,49
2006/02/21,BA,58,20,19,21,59
2006/02/23,BA,76,14,81,53,4
2006/02/25,BA,86,57,10,31,27
2006/02/28,BA,81,24,7,82,73
2006/03/02,BA,4,15,68,61,78
2006/03/04,BA,44,34,80,6,59
2006/03/07,BA,1,50,23,24,52
2006/03/09,BA,12,62,79,29,1
2006/03/11,BA,28,24,77,12,36
2006/03/14,BA,54,59,71,74,2
2006/03/16,BA,42,28,39,54,73
2006/03/18,BA,43,59,65,49,62
2006/03/21,BA,40,2,1,82,17
2006/03/23,BA,76,69,42,88,87
2006/03/25,BA,20,9,3,42,87
2006/03/28,BA,57,76,23,72,17
2006/03/30,BA,78,68,22,4,23
2006/04/01,BA,15,3,26,81,21
2006/04/04,BA,45,68,7,90,56
2006/04/06,BA,19,49,78,85,69
2006/04/08,BA,60,69,44,65,20
2006/04/11,BA,44,54,72,82,86
2006/04/13,BA,46,26,13,74,50
2006/04/15,BA,84,88,22,4,54
2006/04/18,BA,4,56,24,85,86
2006/04/20,BA,90,70,84,66,21
2006/04/22,BA,71,26,3,62,42
2006/04/26,BA,13,74,32,83,86
2006/04/27,BA,30,88,23,75,39
2006/04/29,BA,77,15,24,65,29
2006/05/02,BA,22,36,28,68,17
2006/05/04,BA,62,66,79,30,14
2006/05/06,BA,22,27,87,10,79
2006/05/09,BA,79,47,26,25,53
2006/05/11,BA,20,56,32,54,83
2006/05/13,BA,38,70,69,9,15
2006/05/16,BA,4,26,12,86,56
2006/05/18,BA,67,51,42,45,31
2006/05/20,BA,5,89,54,88,50
2006/05/23,BA,80,57,34,68,67
2006/05/25,BA,22,26,75,38,80
2006/05/27,BA,85,39,73,13,71
2006/05/30,BA,71,18,50,87,44
2006/06/01,BA,51,19,68,27,55
2006/06/03,BA,71,18,34,83,5
2006/06/06,BA,44,24,28,62,43
2006/06/08,BA,69,13,67,8,38
2006/06/10,BA,10,27,35,84,7
2006/06/13,BA,31,38,35,64,6
2006/06/15,BA,62,84,70,18,51
2006/06/17,BA,2,56,10,46,48
2006/06/20,BA,73,66,42,18,68
2006/06/22,BA,53,47,59,63,32
2006/06/24,BA,5,27,76,20,84
2006/06/27,BA,29,10,15,84,89
2006/06/29,BA,28,78,88,7,54
2006/07/01,BA,45,50,17,12,67
2006/07/04,BA,45,81,41,74,24
2006/07/06,BA,74,8,15,20,80
2006/07/08,BA,79,48,22,12,3
2006/07/11,BA,12,1,19,34,41
2006/07/13,BA,73,6,74,87,7
2006/07/15,BA,21,63,49,47,59
2006/07/18,BA,30,59,3,83,4
2006/07/20,BA,22,21,54,51,12
2006/07/22,BA,46,34,16,12,14
2006/07/25,BA,52,7,10,45,20
2006/07/27,BA,34,17,77,55,35
2006/07/29,BA,47,45,75,8,82
2006/08/01,BA,83,23,48,30,47
2006/08/03,BA,76,31,33,27,38
2006/08/05,BA,21,90,35,46,67
2006/08/08,BA,47,14,89,27,52
2006/08/10,BA,42,47,71,6,33
2006/08/12,BA,67,45,37,23,27
2006/08/16,BA,8,57,67,87,70
2006/08/17,BA,40,37,65,11,9
2006/08/19,BA,82,32,86,17,23
2006/08/22,BA,64,13,14,22,19
2006/08/24,BA,27,55,68,77,43
2006/08/26,BA,3,29,35,34,60
2006/08/29,BA,49,44,11,84,38
2006/08/31,BA,79,66,72,74,90
2006/09/02,BA,54,24,64,19,44
2006/09/05,BA,64,76,31,32,4
2006/09/07,BA,3,34,18,30,41
2006/09/09,BA,81,15,65,36,73
2006/09/12,BA,22,12,68,17,40
2006/09/14,BA,10,53,84,14,80
2006/09/16,BA,34,11,66,85,76
2006/09/19,BA,6,30,40,59,44
2006/09/21,BA,8,85,20,52,68
2006/09/23,BA,81,67,72,7,53
2006/09/26,BA,10,22,49,85,1
2006/09/28,BA,58,79,18,39,12
2006/09/30,BA,67,54,32,34,81
2006/10/03,BA,41,85,23,22,2
2006/10/05,BA,90,55,54,20,89
2006/10/07,BA,68,12,69,61,40
2006/10/10,BA,34,58,7,55,18
2006/10/12,BA,55,75,78,40,49
2006/10/14,BA,42,49,81,80,17
2006/10/17,BA,66,24,74,70,36
2006/10/19,BA,36,20,50,34,5
2006/10/21,BA,5,36,37,33,90
2006/10/24,BA,4,17,18,14,30
2006/10/26,BA,45,8,89,80,12
2006/10/28,BA,15,70,56,84,76
2006/10/31,BA,79,84,16,42,14
2006/11/02,BA,5,64,67,66,38
2006/11/04,BA,37,10,19,39,43
2006/11/07,BA,87,44,13,59,6
2006/11/09,BA,77,35,37,42,59
2006/11/11,BA,76,67,19,30,65
2006/11/14,BA,12,57,18,60,2
2006/11/16,BA,84,79,41,17,13
2006/11/18,BA,82,56,66,26,61
2006/11/21,BA,35,22,1,34,63
2006/11/23,BA,42,50,2,87,31
2006/11/25,BA,80,24,31,22,88
2006/11/28,BA,64,56,72,54,53
2006/11/30,BA,31,79,43,46,49
2006/12/02,BA,63,48,60,23,76
2006/12/05,BA,22,86,62,57,83
2006/12/07,BA,51,31,40,82,54
2006/12/09,BA,28,66,59,39,31
2006/12/12,BA,88,23,5,79,90
2006/12/14,BA,81,22,29,32,44
2006/12/16,BA,52,86,32,85,56
2006/12/19,BA,32,71,75,23,51
2006/12/21,BA,83,13,50,33,53
2006/12/23,BA,17,74,50,3,54
2006/12/27,BA,3,36,70,47,55
2006/12/28,BA,45,11,19,83,87
2006/12/30,BA,51,84,37,48,89
2007/01/02,BA,42,63,84,48,22
2007/01/04,BA,77,76,3,36,26
2007/01/08,BA,53,20,19,78,88
2007/01/09,BA,83,71,48,57,69
2007/01/11,BA,6,35,47,30,48
2007/01/13,BA,77,49,59,12,6
2007/01/16,BA,1,55,27,52,51
2007/01/18,BA,39,84,18,61,15
2007/01/20,BA,74,33,12,42,72
2007/01/23,BA,85,37,10,46,48
2007/01/25,BA,26,88,64,51,27
2007/01/27,BA,10,31,57,66,56
2007/01/30,BA,23,35,68,7,33
2007/02/01,BA,21,74,24,51,69
2007/02/03,BA,3,75,68,49,47
2007/02/06,BA,85,89,31,27,61
2007/02/08,BA,9,10,37,57,21
2007/02/10,BA,30,37,73,22,66
2007/02/13,BA,86,89,38,81,75
2007/02/15,BA,22,13,70,1,31
2007/02/17,BA,41,24,84,21,38
2007/02/20,BA,19,69,43,8,27
2007/02/22,BA,51,75,49,79,20
2007/02/24,BA,30,34,45,5,54
2007/02/27,BA,59,48,6,89,71
2007/03/01,BA,55,68,29,82,80
2007/03/03,BA,32,40,75,70,62
2007/03/06,BA,8,1,42,4,70
2007/03/08,BA,50,12,19,48,32
2007/03/10,BA,62,29,5,17,39
2007/03/13,BA,48,89,87,5,63
2007/03/15,BA,43,78,40,54,2
2007/03/17,BA,43,73,89,18,70
2007/03/20,BA,85,18,15,68,12
2007/03/22,BA,80,2,71,15,26
2007/03/24,BA,28,53,90,17,21
2007/03/27,BA,35,86,24,65,42
2007/03/29,BA,19,61,17,45,69
2007/03/31,BA,87,30,55,9,61
2007/04/03,BA,25,77,24,30,29
2007/04/05,BA,85,87,60,29,3
2007/04/07,BA,1,43,83,89,40
2007/04/10,BA,78,35,16,32,5
2007/04/12,BA,28,80,38,47,30
2007/04/14,BA,64,28,21,79,36
2007/04/17,BA,33,43,45,34,90
2007/04/19,BA,65,20,32,55,75
2007/04/21,BA,81,46,28,16,56
2007/04/24,BA,45,80,40,58,53
2007/04/26,BA,38,20,77,14,39
2007/04/28,BA,7,77,52,32,39
2007/05/02,BA,12,36,82,31,81
2007/05/03,BA,69,39,48,57,42
2007/05/05,BA,64,58,31,1,66
2007/05/08,BA,58,18,78,46,83
2007/05/10,BA,66,87,26,35,57
2007/05/12,BA,48,70,1,80,74
2007/05/15,BA,23,66,3,6,86
2007/05/17,BA,85,26,84,65,21
2007/05/19,BA,13,89,32,11,59
2007/05/22,BA,67,38,11,72,82
2007/05/24,BA,39,87,2,30,79
2007/05/26,BA,78,31,43,10,88
2007/05/29,BA,1,25,15,68,38
2007/05/31,BA,21,81,10,25,33
2007/06/04,BA,39,26,38,62,76
2007/06/05,BA,9,62,71,44,82
2007/06/07,BA,66,78,86,40,38
2007/06/09,BA,53,10,41,2,43
2007/06/12,BA,17,89,38,55,26
2007/06/14,BA,12,42,83,24,89
2007/06/16,BA,32,11,28,82,59
2007/06/19,BA,2,86,64,83,70
2007/06/21,BA,35,5,7,49,61
2007/06/23,BA,65,77,41,12,62
2007/06/26,BA,69,78,83,14,67
2007/06/28,BA,47,85,72,46,58
2007/06/30,BA,4,14,72,88,34
2007/07/03,BA,23,36,9,85,75
2007/07/05,BA,84,35,23,78,13
2007/07/07,BA,45,64,5,39,35
2007/07/10,BA,53,70,65,79,9
2007/07/12,BA,56,27,2,65,19
2007/07/14,BA,27,28,50,46,64
2007/07/17,BA,23,89,82,39,81
2007/07/19,BA,62,60,2,19,40
2007/07/21,BA,75,44,77,15,31
2007/07/24,BA,43,90,63,37,46
2007/07/26,BA,81,21,24,40,9
2007/07/28,BA,38,46,79,62,4
2007/07/31,BA,83,40,8,64,53
2007/08/02,BA,55,40,67,12,71
2007/08/04,BA,84,37,82,15,54
2007/08/07,BA,29,32,72,4,68
2007/08/09,BA,62,55,4,45,65
2007/08/11,BA,30,74,69,31,38
2007/08/14,BA,14,72,58,22,85
2007/08/16,BA,16,47,22,6,38
2007/08/18,BA,67,9,58,2,61
2007/08/21,BA,55,79,31,73,7
2007/08/23,BA,87,31,33,17,43
2007/08/25,BA,30,14,45,23,71
2007/08/28,BA,75,23,6,37,50
2007/08/30,BA,48,21,67,66,49
2007/09/01,BA,84,80,46,50,20
2007/09/04,BA,66,2,85,21,32
2007/09/06,BA,26,20,13,34,79
2007/09/08,BA,31,35,53,26,73
2007/09/11,BA,78,8,83,36,60
